id,condition,seed,prompt_hash,steps,completion_tokens,e2e_seconds,decoder_seconds,prefix_encoding_seconds,sensitivity_update_seconds,repeat,mode
ruler4k/ruler_4096_niah_multikey_3_p0203,native_dense,42,42be70ae1b5d7d8f2d25f41c1ea6c5bef44467fb3821001bd8239e7cbf7d5825,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236812, 236746, 236810, 1926, 236832, 236810, 236810, 236772, 236771, 9236, 236778, 236772, 236812, 236763, 236819, 236825, 236772, 236819, 236810, 236778, 236744, 236772, 236763, 236771, 236828, 236832, 236832, 236832, 524, 236770, 236832, 236810, 236778, 563, 236743, 236778, 236832, 236832, 236753, 236810, 236753, 588, 236772, 9236, 236832, 236828, 236772, 236812, 236828, 236828, 236800, 236772, 2448, 236800, 236832, 236772, 236755, 236810, 236771, 236800, 236778, 1499, 236812, 236770, 236819, 236812, 236761, 106]",0.49652213393710554,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0249,native_dense,42,4fffd45bb8c613b3c496fa0e52293424834107c78eb86377039d4bc2eafbc7c9,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 496, 236771, 236755, 236832, 236832, 236746, 236778, 236760, 236772, 1650, 236763, 236828, 236772, 236812, 236760, 236819, 236770, 236772, 236828, 236744, 236812, 236760, 236772, 236771, 236828, 236778, 236828, 236819, 236832, 236755, 236770, 236770, 236771, 236763, 236812, 563, 236743, 236778, 236778, 236810, 236763, 236819, 236753, 236832, 236744, 236772, 236763, 236832, 236828, 236763, 236772, 236812, 236744, 236825, 236760, 236772, 236763, 236800, 236760, 236770, 236772, 236825, 236763, 236812, 236828, 30015, 236812, 236770, 236755, 236800, 236760, 236819, 236761, 106]",0.4845999968238175,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0201,native_dense,42,16107492e0e1f5f3e241995fd2634504edd00904c0e19d725ab3ae560a6060fb,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 20282, 236770, 236810, 236812, 767, 236778, 236772, 236819, 236819, 236755, 236771, 236772, 236812, 236800, 552, 236772, 596, 236819, 236744, 236772, 236828, 236828, 236810, 236770, 236744, 236778, 236778, 236771, 184968, 236825, 563, 236743, 236828, 236832, 552, 236812, 236755, 236832, 236760, 236772, 156665, 236828, 236772, 236812, 236778, 236828, 236755, 236772, 236763, 236770, 236828, 236778, 236772, 236819, 236771, 236832, 236744, 236812, 236819, 236800, 236828, 236770, 236778, 236825, 236819, 236761, 106]",0.49832357792183757,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0242,native_dense,42,f4329a354710003262cadef688f726df03362adeb32aba2eb7809f02e2dabbc4,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 41698, 7393, 236771, 236778, 236770, 236825, 236772, 236763, 236810, 236800, 236810, 236772, 236812, 236778, 236760, 236770, 236772, 236746, 236832, 236771, 236832, 236772, 236810, 23976, 236810, 236812, 236778, 236819, 236770, 236828, 236812, 236812, 563, 513, 236832, 236800, 236753, 236778, 236753, 236770, 236771, 236772, 2448, 17027, 236772, 236812, 236825, 236825, 236810, 236772, 236746, 236825, 236825, 236755, 236772, 236800, 149009, 236810, 236753, 10676, 236753, 236770, 236744, 236770, 236761, 106]",0.4953768679406494,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0217,native_dense,42,bca3327d5aa55bfa3ccd0ea2c83739a1ada8873e873741e3e1c46d10abffdb66,4,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 4549, 236825, 236763, 236828, 236810, 236800, 236778, 236772, 236778, 236825, 236800, 236770, 236772, 236812, 236744, 236832, 236828, 236772, 17027, 236778, 236770, 236772, 236770, 236800, 236753, 236800, 236744, 9511, 236746, 236828, 9579, 563, 517, 236819, 3604, 236812, 236746, 236800, 236825, 236772, 236825, 236771, 1553, 236772, 236812, 17027, 236778, 236772, 236763, 236832, 236771, 236819, 236772, 236800, 236746, 596, 236770, 236770, 236810, 236832, 236810, 236760, 236771, 236746, 236761, 106]",0.5532501249108464,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0218,native_dense,42,5ee3579138079a2a3bf406113e49449c5c5486254c73d9d817ae3a58005386ba,4,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236828, 236800, 236810, 3864, 236753, 236770, 236746, 236772, 236832, 236832, 236812, 236810, 236772, 236812, 236825, 236800, 236753, 236772, 236763, 236832, 236770, 236832, 236772, 236812, 236828, 236778, 123125, 236812, 236746, 236770, 236810, 236819, 236800, 563, 236743, 236800, 236825, 236755, 236825, 236828, 236828, 236825, 236746, 236772, 236812, 236770, 236800, 236760, 236772, 236812, 236819, 236744, 236819, 236772, 7589, 236778, 236800, 236772, 236825, 236800, 236819, 236828, 236770, 236825, 552, 236810, 236746, 236810, 236753, 236761, 1]",0.570983505807817,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_3_p0229,native_dense,42,80d5e6407cd842e86d45150d8235f8b98caef2804f44689d318f633c844232fe,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 513, 736, 236810, 236810, 236778, 236763, 236810, 236772, 236810, 236746, 236812, 236770, 236772, 236812, 236800, 236771, 236832, 236772, 236746, 236778, 1172, 236772, 236771, 236832, 236810, 236800, 236778, 236800, 236771, 236832, 236832, 236800, 736, 563, 236743, 236800, 1553, 236800, 236755, 236771, 236810, 236770, 236772, 236770, 236771, 236755, 236832, 236772, 236812, 553, 236770, 236772, 553, 236828, 236755, 236772, 236800, 236812, 236760, 236800, 236828, 236770, 236771, 236812, 236771, 236771, 236819, 236819, 236761, 106]",0.4939612098969519,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0333,native_dense,42,cfb1f9c8c983a092c4fca7359d982b505400235942aa329a6b04f4b4ad3769ed,6,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 573, 51431, 507, 1876, 236772, 3147, 236787, 108, 236770, 236761, 138, 1018, 236812, 236810, 236800, 236810, 236812, 236810, 236800, 1018, 568, 13395, 528, 506, 1171, 4676, 236768, 107, 236778, 236761, 138, 1018, 236810, 236800, 236832, 236770, 236800, 236832, 236770, 1018, 568, 13395, 528, 7918, 870, 236770, 236842, 529, 506, 1171, 4676, 236768, 107, 236800, 236761, 138, 1018, 236810, 236812, 236812, 236825, 236770, 236825, 236819, 1018, 568, 13395, 528, 7918, 870, 236800, 236842, 529, 506, 1171, 4676, 236768, 107, 236812, 236761, 138, 1018, 236812, 236828, 236812, 236800, 236819, 236810, 236828, 1018, 568, 13395, 528, 7918, 870, 236770, 236842, 529, 506, 1855, 4676, 236768, 106]",0.6650398941710591,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0333,native_dense,42,cfb1f9c8c983a092c4fca7359d982b505400235942aa329a6b04f4b4ad3769ed,6,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 573, 51431, 507, 1876, 236772, 3147, 236787, 108, 236770, 236761, 138, 1018, 236812, 236810, 236800, 236810, 236812, 236810, 236800, 1018, 568, 13395, 528, 506, 1171, 4676, 236768, 107, 236778, 236761, 138, 1018, 236810, 236800, 236832, 236770, 236800, 236832, 236770, 1018, 568, 13395, 528, 7918, 870, 236770, 236842, 529, 506, 1171, 4676, 236768, 107, 236800, 236761, 138, 1018, 236810, 236812, 236812, 236825, 236770, 236825, 236819, 1018, 568, 13395, 528, 7918, 870, 236800, 236842, 529, 506, 1171, 4676, 236768, 107, 236812, 236761, 138, 1018, 236812, 236828, 236812, 236800, 236819, 236810, 236828, 1018, 568, 13395, 528, 7918, 870, 236770, 236842, 529, 506, 1855, 4676, 236768, 106]",0.6639990899711847,0.3846260108947754,0.20989202880859376,0.00010483199916779994,0,profile
ruler4k/ruler_4096_niah_multivalue_p0323,native_dense,42,6cfcc849348a08389dfd9360dc35be5045e03b2545c0238142e0d33500b579b2,7,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 165681, 236772, 147916, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 236828, 236832, 236825, 236800, 236810, 236810, 236810, 1018, 107, 236829, 139, 1018, 236819, 236828, 236825, 236770, 236800, 236771, 236828, 1018, 107, 236829, 139, 1018, 236832, 236771, 236812, 236812, 236832, 236800, 236832, 1018, 107, 236829, 139, 1018, 236819, 236778, 236770, 236832, 236825, 236825, 236771, 1018, 106]",0.7403283710591495,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0301,native_dense,42,acf8258c21c0101725c9812e9febb8400cb26d111c5ff99a5e9f9c5ce5c9cf1a,4,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 41519, 236772, 45601, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 236800, 236828, 236771, 236771, 236812, 236812, 236828, 1018, 107, 236829, 139, 1018, 236778, 236778, 236812, 236800, 236770, 236825, 236812, 1018, 107, 236829, 139, 1018, 236800, 236832, 236770, 236819, 236825, 236770, 236770, 1018, 107, 236829, 139, 1018, 236778, 236828, 236810, 236828, 236810, 236812, 236771, 1018, 106]",0.5288041459862143,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0341,native_dense,42,28db1d98fca3a475372b00bf02bcfe115a530b792736a1c023bb7c2c3b5deccd,3,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 171795, 236772, 16599, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 236832, 236819, 236812, 236810, 236810, 236771, 236828, 1018, 107, 236829, 139, 1018, 236778, 236832, 236832, 236832, 236832, 236771, 236771, 1018, 107, 236829, 139, 1018, 236800, 236819, 236770, 236819, 236771, 236828, 236800, 1018, 107, 236829, 139, 1018, 236825, 236812, 236778, 236812, 236819, 236832, 236819, 1018, 106]",0.5111084561794996,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0338,native_dense,42,491956a4b5522d0af0ef17f13a2168ed7f82fd3c6976f2f140ee4a55d5754914,5,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 41377, 236772, 87676, 6950, 528, 506, 1816, 659, 236787, 108, 236770, 236761, 138, 1018, 236778, 236771, 236828, 236819, 236770, 236825, 236812, 1018, 107, 236778, 236761, 138, 1018, 236812, 236832, 236819, 236825, 236832, 236800, 236832, 1018, 107, 236800, 236761, 138, 1018, 236832, 236828, 236800, 236778, 236778, 236828, 236778, 1018, 107, 236812, 236761, 138, 1018, 236828, 236832, 236819, 236832, 236825, 236778, 236825, 1018, 106]",0.6007099349517375,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0306,native_dense,42,1a44769372eb079188f4a23cd39ba56394aae391ba10dbedf1a7fc3fb6a65f87,4,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 61673, 236772, 10740, 6950, 528, 506, 1816, 659, 236787, 108, 236770, 236761, 138, 1018, 236778, 236810, 236810, 236832, 236810, 236778, 236812, 1018, 107, 236778, 236761, 138, 1018, 236832, 236825, 236825, 236828, 236832, 236832, 236770, 1018, 107, 236800, 236761, 138, 1018, 236819, 236812, 236778, 236828, 236825, 236819, 236828, 1018, 107, 236812, 236761, 138, 1018, 236778, 236819, 236810, 236771, 236770, 236812, 236819, 1018, 106]",0.5219892559107393,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0329,native_dense,42,9ea03ab697be6f960e62e3e35e2cfb311adf0b86781e4a24646b27e846be74c0,5,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 25465, 236772, 236751, 16711, 6950, 528, 506, 1816, 659, 236787, 108, 236770, 236761, 138, 1018, 236770, 236832, 236819, 236778, 236819, 236828, 236828, 1018, 107, 236778, 236761, 138, 1018, 236828, 236771, 236810, 236819, 236812, 236812, 236812, 1018, 107, 236800, 236761, 138, 1018, 236810, 236771, 236810, 236770, 236832, 236778, 236810, 1018, 107, 236812, 236761, 138, 1018, 236819, 236819, 236819, 236819, 236778, 236770, 236771, 1018, 106]",0.6030710651539266,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0336,native_dense,42,67218f00ea86276217c8f8e5a4fa2739ad7a72e31068c476b6b809646343437c,4,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 13674, 236772, 195365, 6950, 528, 506, 1816, 659, 236787, 108, 236770, 236761, 138, 1018, 236832, 236770, 236825, 236819, 236810, 236828, 236825, 1018, 107, 236778, 236761, 138, 1018, 236778, 236778, 236819, 236770, 236819, 236812, 236810, 1018, 107, 236800, 236761, 138, 1018, 236770, 236828, 236819, 236828, 236832, 236828, 236828, 1018, 107, 236812, 236761, 138, 1018, 236812, 236770, 236825, 236771, 236770, 236810, 236778, 1018, 106]",0.5237112001050264,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0305,native_dense,42,0f59017fbd483ac5be5cd70d397811e097d529c2776fc6a0fdce9bbcde2dc055,12,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 573, 4532, 236772, 106025, 659, 236787, 108, 236829, 139, 1018, 236828, 236819, 236770, 236770, 236810, 236800, 236810, 1018, 568, 97421, 524, 528, 506, 4403, 529, 47663, 1015, 1537, 236789, 236745, 1281, 768, 901, 659, 3678, 16944, 653, 3678, 6582, 769, 107, 236829, 139, 1018, 236832, 236810, 236770, 236828, 236778, 236832, 236770, 1018, 568, 97421, 524, 528, 506, 4403, 529, 12985, 3877, 528, 1032, 4861, 4319, 1082, 1024, 5935, 769, 107, 236829, 139, 1018, 236778, 236832, 236832, 236778, 236819, 236832, 236812, 1018, 568, 97421, 524, 528, 506, 8687, 8859, 48951, 600, 1537, 236789, 236745, 8175, 3273, 531, 5571, 26972, 2311, 4592, 769, 107, 236829, 139, 1018, 236778, 236819, 236778, 236812, 236832, 236810, 236812, 1018, 568]",1.1330007601063699,,,,0,e2e
ruler4k/ruler_4096_niah_multivalue_p0334,native_dense,42,8408b2cc181539d721124293f71f4afe4e80fecf3be6b08f136589ab1aedbfb1,3,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 573, 92112, 236772, 98973, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 236800, 236810, 236771, 236825, 236825, 236832, 236800, 1018, 107, 236829, 139, 1018, 236812, 236771, 236778, 236800, 236819, 236800, 236832, 1018, 107, 236829, 139, 1018, 236812, 236825, 236770, 236810, 236832, 236810, 236812, 1018, 107, 236829, 139, 1018, 236832, 236771, 236819, 236770, 236810, 236819, 236770, 1018, 106]",0.4498366769403219,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0250,native_dense,42,d7ebeb31c67ef3aaff04b0a01f7a281e4a285a887e4088bdf1590297df0c5496,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 1882, 236744, 236772, 3001, 46032, 53121, 236743, 236828, 236771, 236800, 236825, 236778, 236825, 236810, 107, 236829, 139, 1018, 8824, 535, 61540, 236772, 123857, 53121, 236743, 236832, 236800, 236771, 236828, 236778, 236771, 236828, 107, 236829, 139, 1018, 59591, 236772, 110691, 53121, 236743, 236812, 236832, 236810, 236812, 236770, 236819, 236810, 107, 236829, 139, 1018, 21376, 2138, 236772, 6325, 53121, 236743, 236778, 236810, 236778, 236828, 236810, 236819, 236771, 106]",0.5216279139276594,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0250,native_dense,42,d7ebeb31c67ef3aaff04b0a01f7a281e4a285a887e4088bdf1590297df0c5496,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 1882, 236744, 236772, 3001, 46032, 53121, 236743, 236828, 236771, 236800, 236825, 236778, 236825, 236810, 107, 236829, 139, 1018, 8824, 535, 61540, 236772, 123857, 53121, 236743, 236832, 236800, 236771, 236828, 236778, 236771, 236828, 107, 236829, 139, 1018, 59591, 236772, 110691, 53121, 236743, 236812, 236832, 236810, 236812, 236770, 236819, 236810, 107, 236829, 139, 1018, 21376, 2138, 236772, 6325, 53121, 236743, 236778, 236810, 236778, 236828, 236810, 236819, 236771, 106]",0.5254998931195587,0.2587377014160156,0.20913011169433593,7.574399933218956e-05,0,profile
ruler4k/ruler_4096_niah_multiquery_p0281,native_dense,42,25f97397c1f56fcb22753a040a6b77236c8ffabd415fc7dc413de0043d0ad5b0,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 113596, 755, 236772, 236802, 2193, 236772, 21364, 53121, 236743, 236828, 236825, 236812, 236812, 236800, 236810, 236832, 107, 236829, 139, 1018, 31895, 4130, 236772, 13321, 53121, 236743, 236832, 236778, 236828, 236828, 236819, 236771, 236832, 107, 236829, 139, 1018, 236796, 1068, 236772, 228652, 53121, 236743, 236778, 236812, 236810, 236778, 236810, 236778, 236778, 107, 236829, 139, 1018, 33120, 953, 236772, 4711, 712, 53121, 236743, 236770, 236770, 236825, 236770, 236800, 236825, 236810, 106]",0.5360289569944143,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0293,native_dense,42,42cee0d9bcf07b284dea36a84610ce8eacd037e5da27b880199575aa15909544,3,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 236753, 685, 2946, 236772, 162311, 53121, 236743, 236832, 236819, 236828, 236778, 236825, 236819, 236800, 107, 236829, 139, 1018, 68066, 236772, 11341, 17487, 1433, 53121, 236743, 236832, 236810, 236771, 236812, 236812, 236812, 236800, 107, 236829, 139, 1018, 11370, 5935, 236772, 179044, 53121, 236743, 236778, 236770, 236770, 236819, 236825, 236825, 236800, 107, 236829, 139, 1018, 236748, 2448, 1044, 236772, 5355, 504, 53121, 236743, 236825, 236778, 236778, 236819, 236812, 236828, 236770, 106]",0.9787793739233166,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0268,native_dense,42,12e8eabb09dfb861ca9ef3383dc04a81adaf4050c502abdebbfb61c58afacc90,3,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 573, 1724, 12669, 659, 236787, 108, 236829, 139, 1018, 7661, 8356, 236772, 200729, 53121, 236743, 236810, 236828, 236819, 236778, 236778, 236832, 236825, 107, 236829, 139, 1018, 495, 746, 8302, 236772, 96042, 53121, 236743, 236819, 236771, 236832, 236770, 236819, 236825, 236812, 107, 236829, 139, 1018, 89862, 742, 236772, 57969, 19286, 53121, 236743, 236810, 236825, 236825, 236810, 236825, 236828, 236770, 107, 236829, 139, 1018, 80706, 236772, 3352, 19853, 53121, 236743, 236825, 236771, 236800, 236770, 236832, 236819, 236825, 106]",0.49459723802283406,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0273,native_dense,42,561df18acab190c49616d28217638902060fe1a4b0f3aba3eaa0a587cf015a0a,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 573, 506, 15633, 12669, 236787, 108, 236829, 139, 1018, 19836, 236772, 39699, 53121, 236743, 236810, 236819, 236828, 236771, 236819, 236832, 236828, 107, 236829, 139, 1018, 236753, 17512, 236772, 133108, 53121, 236743, 236778, 236778, 236812, 236800, 236771, 236800, 236812, 107, 236829, 139, 1018, 22707, 793, 236772, 45848, 53121, 236743, 236778, 236832, 236778, 236770, 236825, 236810, 236828, 107, 236829, 139, 1018, 25984, 12604, 236772, 59723, 53121, 236743, 236828, 236819, 236810, 236812, 236778, 236832, 236771, 106]",0.5652426518499851,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0252,native_dense,42,e9e6216e984840a8ae40adb72219eac5190bfbbe72b8156a8933b52e10836e9b,3,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 1193, 2138, 236772, 76050, 53121, 236743, 236778, 236810, 236800, 236819, 236825, 236800, 236832, 107, 236829, 139, 1018, 574, 14398, 236772, 236766, 3035, 1084, 7393, 53121, 236743, 236812, 236800, 236812, 236828, 236828, 236832, 236800, 107, 236829, 139, 1018, 28975, 236772, 111329, 53121, 236743, 236819, 236771, 236819, 236778, 236819, 236828, 236832, 107, 236829, 139, 1018, 15235, 1933, 236772, 7382, 5305, 53121, 236743, 236800, 236832, 236832, 236812, 236828, 236770, 236778, 106]",0.45264605712145567,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0266,native_dense,42,74cbb1f7d07b7a148b8d78375d5d0cf013f8eb9e8b005f5af635cac28eb9b6b2,3,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 51686, 236772, 9467, 53121, 236743, 236832, 236819, 236832, 236810, 236770, 236819, 236819, 107, 236829, 139, 1018, 47425, 32493, 236772, 6204, 755, 53121, 236743, 236810, 236770, 236819, 236828, 236819, 236778, 236778, 107, 236829, 139, 1018, 18865, 236772, 157904, 53121, 236743, 236828, 236770, 236819, 236825, 236810, 236832, 236810, 107, 236829, 139, 1018, 79008, 236772, 90284, 53121, 236743, 236832, 236819, 236800, 236825, 236778, 236825, 236828, 106]",0.5075079479720443,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0298,native_dense,42,73b299958b02347e43ae5a010343d9f79a81286767fa4328bd5248826e121beb,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 236787, 108, 236829, 139, 1018, 18700, 236772, 67671, 53121, 236743, 236819, 236828, 236828, 236825, 236819, 236832, 236770, 107, 236829, 139, 1018, 45493, 236772, 236751, 11148, 53121, 236743, 236825, 236800, 236800, 236832, 236819, 236778, 236825, 107, 236829, 139, 1018, 33817, 638, 236772, 105227, 53121, 236743, 236825, 236812, 236828, 236825, 236819, 236832, 236778, 107, 236829, 139, 1018, 78206, 6622, 236772, 57299, 53121, 236743, 236778, 236770, 236771, 236819, 236832, 236828, 236812, 106]",0.5644511519931257,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0264,native_dense,42,d7c9f1221cd0d46c9c81dd74ef9bacbcb746734aa4e5e4e50c9ba36e70147889,5,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 15236, 4945, 573, 1546, 8038, 236787, 108, 236829, 139, 1018, 143355, 1933, 236772, 51647, 53121, 236743, 236800, 236810, 236771, 236810, 236832, 236771, 236812, 107, 236829, 139, 1018, 2025, 742, 236772, 6328, 978, 53121, 236743, 236810, 236771, 236825, 236771, 236810, 236810, 236778, 107, 236829, 139, 1018, 236802, 1309, 236772, 234781, 53121, 236743, 236819, 236800, 236812, 236770, 236770, 236819, 236828, 107, 236829, 139, 1018, 101795, 8971, 236772, 14182, 53121, 236743, 236825, 236800, 236810, 236800, 236778, 236825, 236770, 106]",0.5898540199268609,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0285,native_dense,42,128d8f2fd3612e9f5ad3ff88451b44c429d77965a5c067f7608185298be544f7,4,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 10501, 8970, 236772, 48828, 53121, 236743, 236819, 236800, 236832, 236812, 236778, 236778, 236778, 107, 236829, 139, 1018, 30477, 16764, 236772, 2690, 53121, 236743, 236800, 236800, 236832, 236819, 236810, 236832, 236828, 107, 236829, 139, 1018, 11303, 536, 236772, 56057, 53121, 236743, 236800, 236819, 236810, 236800, 236825, 236819, 236832, 107, 236829, 139, 1018, 46955, 4221, 236772, 34697, 522, 53121, 236743, 236832, 236800, 236770, 236832, 236819, 236800, 236825, 106]",0.5208932999521494,,,,0,e2e
