configuration,mode,k,aggregation,value,scope,order,new_max_protection,oracle_refresh,steps,total_tiles,baseline_kept_tiles,additional_skipped_tiles,additional_physical_sparsity,fraction_of_baseline_kept_removed,maximum_absolute_error,mean_relative_error,worst_mean_row_cosine,minimum_row_cosine,masked_mean_relative_error,visible_mean_relative_error,masked_worst_mean_row_cosine,removed_new_maximum_tiles,first_nonzero_error_step
independent:k4:sum_mixed:0.373139:all:score:newmax-none:current_step,independent,4,sum_mixed,0.3731391727924347,all,score,none,current_step,16,1024,598,8,0.0078125,0.013377926421404682,0.009353150613605976,0.001728738658130169,0.9999527931213379,0.9992270469665527,0.0011342067809891887,0.003300928306998685,0.9999585747718811,0,1
independent:k4:sum_mixed:0.5436:all:score:newmax-none:current_step,independent,4,sum_mixed,0.5435999631881714,all,score,none,current_step,16,1024,598,16,0.015625,0.026755852842809364,0.019661199301481247,0.0032080621895147488,0.9998471736907959,0.9966872930526733,0.0020220219375914894,0.0068353228707564995,0.9998721480369568,0,1
independent:k4:sum_mixed:0.761815:all:score:newmax-none:current_step,independent,4,sum_mixed,0.7618148326873779,all,score,none,current_step,16,1024,598,24,0.0234375,0.04013377926421405,0.024103105068206787,0.004517429693805752,0.9997745752334595,0.9950920343399048,0.0025148146924038883,0.008986047188955126,0.9998114109039307,0,1
independent:k4:sum_mixed:1.16488:all:score:newmax-none:current_step,independent,4,sum_mixed,1.164878487586975,all,score,none,current_step,16,1024,598,30,0.029296875,0.05016722408026756,0.024103105068206787,0.006022547724569449,0.9997745752334595,0.9950920343399048,0.0026005760228144936,0.010502925902983407,0.9998114109039307,0,1
independent:k4:mean_mixed:0.00256589:all:score:newmax-none:current_step,independent,4,mean_mixed,0.0025658919475972652,all,score,none,current_step,16,1024,598,2,0.001953125,0.0033444816053511705,0.002854989841580391,0.00031547629623673856,0.9999957084655762,0.9999266266822815,0.00031169751309789717,0.0007953848107717931,0.9999963045120239,0,1
independent:k4:mean_mixed:0.00300312:all:score:newmax-none:current_step,independent,4,mean_mixed,0.0030031194910407066,all,score,none,current_step,16,1024,598,8,0.0078125,0.013377926421404682,0.013433926738798618,0.0014544384321197867,0.9999099969863892,0.9984235167503357,0.0014364406233653426,0.0037401621229946613,0.9999216794967651,0,1
independent:k4:mean_mixed:0.015728:all:score:newmax-none:current_step,independent,4,mean_mixed,0.015727955847978592,all,score,none,current_step,16,1024,598,16,0.015625,0.026755852842809364,0.024103105068206787,0.0034384655009489506,0.9997745752334595,0.9950920343399048,0.002399231725576101,0.007886157662142068,0.9998114109039307,0,1
independent:k4:mean_mixed:0.0238067:all:score:newmax-none:current_step,independent,4,mean_mixed,0.02380671352148056,all,score,none,current_step,16,1024,598,24,0.0234375,0.04013377926421405,0.024103105068206787,0.004517429693805752,0.9997745752334595,0.9950920343399048,0.0025148146924038883,0.008986047188955126,0.9998114109039307,0,1
independent:k4:mean_mixed:0.0340706:all:score:newmax-none:current_step,independent,4,mean_mixed,0.03407061845064163,all,score,none,current_step,16,1024,598,30,0.029296875,0.05016722408026756,0.024103105068206787,0.006022547724569449,0.9997745752334595,0.9950920343399048,0.0026005760228144936,0.010502925902983407,0.9998114109039307,0,1
independent:k8:all_max:0.00513159:all:score:newmax-none:current_step,independent,8,all_max,0.00513159204274416,all,score,none,current_step,16,1024,598,3,0.0029296875,0.005016722408026756,0.0022113025188446045,0.0008910860633477569,0.9999960660934448,0.999994695186615,0.00010264473894494586,0.0009081234456971288,0.9999998807907104,0,5
independent:k8:all_max:0.00849416:all:score:newmax-none:current_step,independent,8,all_max,0.008494161069393158,all,score,none,current_step,16,1024,598,11,0.0107421875,0.01839464882943144,0.005298703908920288,0.00298302763258107,0.9999765753746033,0.9997829794883728,0.0009995781147154048,0.003683539747726172,0.9999798536300659,0,1
independent:k8:all_max:0.0203346:all:score:newmax-none:current_step,independent,8,all_max,0.020334577187895775,all,score,none,current_step,16,1024,598,22,0.021484375,0.03678929765886288,0.019661199301481247,0.008551801613066345,0.9998471736907959,0.9966872930526733,0.002269107491883915,0.012261684809345752,0.9998721480369568,0,1
independent:k8:all_max:0.0433065:all:score:newmax-none:current_step,independent,8,all_max,0.043306540697813034,all,score,none,current_step,16,1024,598,33,0.0322265625,0.05518394648829431,0.024103105068206787,0.007864858568609634,0.9997745752334595,0.9950920343399048,0.0025543097417539684,0.012378755046484002,0.9998114109039307,3,1
independent:k8:all_max:0.0623279:all:score:newmax-none:current_step,independent,8,all_max,0.062327876687049866,all,score,none,current_step,16,1024,598,42,0.041015625,0.07023411371237458,0.024103105068206787,0.006648401710663165,0.9997745752334595,0.9950920343399048,0.0024455443326587556,0.011134886571198876,0.9998114109039307,3,1
independent:k8:veto_max:0.00495753:all:score:newmax-none:current_step,independent,8,veto_max,0.004957533907145262,all,score,none,current_step,16,1024,598,3,0.0029296875,0.005016722408026756,0.0022113025188446045,0.0008910860633477569,0.9999960660934448,0.999994695186615,0.00010264473894494586,0.0009081234456971288,0.9999998807907104,0,5
independent:k8:veto_max:0.00849416:all:score:newmax-none:current_step,independent,8,veto_max,0.008494161069393158,all,score,none,current_step,16,1024,598,11,0.0107421875,0.01839464882943144,0.005298703908920288,0.00298302763258107,0.9999765753746033,0.9997829794883728,0.0009995781147154048,0.003683539747726172,0.9999798536300659,0,1
independent:k8:veto_max:0.018503:all:score:newmax-none:current_step,independent,8,veto_max,0.01850302144885063,all,score,none,current_step,16,1024,598,22,0.021484375,0.03678929765886288,0.019661199301481247,0.008551801613066345,0.9998471736907959,0.9966872930526733,0.002269107491883915,0.012261684809345752,0.9998721480369568,0,1
independent:k8:veto_max:0.0433065:all:score:newmax-none:current_step,independent,8,veto_max,0.043306540697813034,all,score,none,current_step,16,1024,598,33,0.0322265625,0.05518394648829431,0.024103105068206787,0.007864858568609634,0.9997745752334595,0.9950920343399048,0.0025543097417539684,0.012378755046484002,0.9998114109039307,3,1
independent:k8:veto_max:0.0623279:all:score:newmax-none:current_step,independent,8,veto_max,0.062327876687049866,all,score,none,current_step,16,1024,598,42,0.041015625,0.07023411371237458,0.024103105068206787,0.006648401710663165,0.9997745752334595,0.9950920343399048,0.0024455443326587556,0.011134886571198876,0.9998114109039307,3,1
independent:k8:masked_max:0.00115602:all:score:newmax-none:current_step,independent,8,masked_max,0.0011560233542695642,all,score,none,current_step,16,1024,598,2,0.001953125,0.0033444816053511705,0.008399039506912231,0.0011399030918255448,0.9999538660049438,0.9999402165412903,7.423212082358077e-05,0.001156818587332964,0.9999998211860657,0,7
